"","id","text","sentiment"
"245",569838692220542976,"@united well for a start it would be nice if your ticket was actually in the system when you change a flight","negative"
"246",569838834810093568,"@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether","negative"
"247",569838878049345536,"@AmericanAir QSVGRU when would the next flight arrive?","neutral"
"248",569838973490765824,"@united Thanks. Got it straightend out last night.","neutral"
"249",569839118093398016,"@AmericanAir .. UMM hello?","neutral"
"250",569839216512917504,"@AmericanAir.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines","negative"
"251",569839377104285696,"@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.","negative"
"252",569839419211034624,"@united - it's been almost 2 weeks and still no word from DOT on update of london fare to us cities? any updates on your end?","negative"
"253",569839559728439296,"@united and after being on hold for an hour the day before to sort it out and being told it's fine it should be fine when you arrive to fly","negative"
"254",569839807787958272,"@AmericanAir why is there only one checkpoint open at JFK terminal 8? Ridiculous.","negative"
"255",569839889564307456,"@united three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...","negative"
"256",569840341899026432,"@united Was able to send the DM. All good now.","positive"
"257",569840840861839360,"@SouthwestAir   Thanks","positive"
"258",569840848764059648,".@AmericanAir @Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.","negative"
"259",569841047456460800,"@united never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight","negative"
"260",569841119783202816,"@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?","negative"
"261",569841224221392896,"UA3388 @united was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.","negative"
"262",569841254655270912,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.","negative"
"263",569841476240166912,"@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!","negative"
"264",569841575737499648,"@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!","positive"
"265",569841949185839104,"@USAirways We take Late Flight to a whole new level!","negative"
"266",569842067544805376,"@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...","neutral"
"267",569842095483199488,"@SouthwestAir Gate agent gave me wrong departure info and caused me to miss my flight and now I am on stand by! #NotHappy","negative"
"268",569842196045656064,"@united you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool.","negative"
"269",569842257588846592,"@USAirways Can you help me with a refund.  the phone guy couldn't help.  The website won't let me submit a reply.","negative"
"270",569842295387791360,"@AmericanAir I am still waiting for that call back. Stranded and no one to talk to","negative"
"271",569842452716236800,"@united @ShowExpert what is going on with United's Mileage Program? You pay $500 for a ticket and get a fraction of that as PQD credit?","negative"
"272",569842553966571520,"@united and learn how to book flights. http://t.co/MHHS9RUpLv","neutral"
"273",569842758967386112,"@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.","negative"
"274",569842758967386112,"@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.","negative"
"275",569842929860263936,"@AmericanAir called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW","negative"
"276",569843082994315264,"@SouthwestAir Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue","positive"
"277",569843142830071808,"@USAirways thank you for the apology","neutral"
"278",569843331930263552,"@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!","negative"
"279",569843359029850112,"@AmericanAir I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left","negative"
"280",569843485911560192,"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.","negative"
"281",569843488969371648,"@AmericanAir is flight 1318 Cancelled Flighted or not? No word from the ground staff.","negative"
"282",569843745157451776,"@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !","negative"
"283",569843749230133248,"@USAirways : We Suck -- And Pass the Savings on to Us! #usairwaysfail","negative"
"284",569844028365275136,"@AmericanAir Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD","negative"
"285",569844044693577728,"@AmericanAir  @SouthwestAir  — Y'all will like this one. http://t.co/hF8aJZ4ffl","neutral"
"286",569844088997949440,"@united you need a bag bouncer. Get it together","negative"
"287",569844102239531008,"@JetBlue no one yet but some, fl 8162","neutral"
"288",569844191938908160,"@USAirways : Maybe You Should Drive #usairwaysfail","neutral"
"289",569844251426729984,"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool","negative"
"290",569844262461972480,"@AmericanAir How is it possible that your call system can refuse callers for over twelve hours? What service options does that leave?","negative"
"291",569844379176853504,"@AmericanAir my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put","negative"
"292",569844782702338048,"@USAirways sure knows how to pamper customers they strand abroad. #badcustomerservice #fend4yourself #youareonyourown http://t.co/Pw1eudlcZg","negative"
"293",569844812783996928,"@AmericanAir me up in a hotel tonight and expect me to now pay even more money. I don't have that money!! I was supposed to get a call back","negative"
"294",569844919617101824,"@USAirways Do your flight schedules to - from Quintana Roo, Mexico reflect their newly adopted time zone change to EST?","neutral"
"295",569845041440677888,"@AmericanAir  help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.","negative"
"296",569845106888585216,"@SouthwestAir arrangements to reimburse me for the rental I had to get?","neutral"
"297",569845438494457856,"@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted","negative"
"298",569845862366633984,"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form","negative"
"299",569845865185206272,"@united sitting in the middle for the first time .. Hope it works out well","neutral"
"300",569846023553720320,"Hey @AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!","negative"
"301",569846045892608000,"@AmericanAir If you care, could you have someone call me to explain what is going on.","negative"
"302",569846237865885696,"@united you've been officially displaced by @DeltaAssist for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!","negative"
"303",569846302663688192,"@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for","negative"
"304",569846356409339904,"@AmericanAir thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated.","positive"
"305",569846545715228672,"@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?","neutral"
